wehavegivenNetEaseourconsenttouseDeadbyDaylight’sgameplayinIdentityV.WewillbeprovidinginputandadvicetoIdentityVtohelpitsglobalsuccess.字太多发不出来，这是其中原文，如果觉得是假的请自己去查一下,0
笑死了，至少有版权，不像您那些高贵的游戏呀，简直就是万恶资本呐,0
懂得都懂，腾讯不抄袭就不叫腾讯，没必要为腾讯洗白,0
不懂能不能别说话,0
第五有版权,0
冷知识我们有版权,0
第五有版权啊，你没事吧?,0
第五人格早期确实因为太像搞过，不过现在是两个游戏，黎明杀机是玩法总监（还是啥的忘了，是不是补票我也不清楚当时没去了解），也算补票,0
玩法不会构成抄袭的，不然你以为王者和lol还能活到现在，fps游戏可以活到现在，版权不保护你的思想但保护你表达思想的方式，就像我先写一个莫欺少年穷的小说后面的斗破苍穹啥的是不是都抄袭，但是如果你和斗破苍穹写一个一模一样的情节然后就改个角色名字，这就构成抄袭,0
d5的内测时期啊,0
这么多看热闹的小都来了啊，一看最近参与的超话就知道是哪个高贵的游戏玩家了,0
我懂,0
懂得都懂,0
我看回复差点就当成敌军了,0
确实！,0
wz都拉成那样了，懂得都懂，一厘米小人最近狂出皮肤不就想捞热度圈吗,0
确实,0
确实,0
懂得都懂,0
确实,0
第五人格不就一个抄袭来的电子数据垃圾吗天道好轮回开香槟咯,0
那为什么第五人格披上一个抄袭的锅在头上名侦探柯南还有伊藤润二都会和我们联动呀建议你看看黎明杀机工作室的回应再来说第五人格抄袭吧小酸鸡,0
对不起，我们都知道，你不知道第五人格有版权，而且我们也知道你管你自己喜欢玩的游戏出优越感了而且你也不知道什么叫做地形,0
你四肢是不是也是抄袭人类的说不定还没抄对脸给抄毁容了,0
99老师舍身炸粪坑,0
随便你怎么说～就是有联动愿意找第五第五就是那么牛b不像某个在评论区刷存在感哟,0
那么关心第五人格你玩的游戏是倒闭了吗哈哈哈哈,0
xswl，杀机不是认可了第五吗？而且还有这么多创新，你们也配?,0
第五不是抄袭啊，早就和杀鸡合作了的，只不过国内杀鸡禁播所以不能跟杀鸡扯上关系，B站第五内测时期的up早就说过了，连证据都没有张嘴就是造啊,0
首先衷心感谢粉丝们长久以来对我们的支持和维护，我们非常感动。同时，能看到在黎明杀机的有效促进下，非对称竟技类游戏在全球范围越来越壮大，我们感到很欣显。需要明确的是，《网易第五人格》并没有获得《黎明杀机》品牌授权，但因未来我方将成为其玩法顾问，,0
抄袭来的电子垃圾会排在海外游戏榜里的前三名了不得呀,0
我方在游戏公测前允许《第五人格》使用《黎明杀机》的玩法。而我方会在未来为其提供建议，帮助其更好的进行全球化。如果来来有任何新的进展我们会另行公告。,0
不喜欢第五人格请出去不要点进来，你对第五是有多大的仇恨啊，他腾讯抄袭了多少需要我说吗,0
避重就轻一把好手,0
不是吧你还来优越感了,0
哇6好久没见过这样的了,0
腾讯有原创吗没听说过诶，是我浅薄还是没名气啊,0
害，可别看不起第五，人家在国外可火了别酸了别酸了,0
哦那可不可以说你承认tx抄袭呢，就勉为其难不计较你吃不全之前瓜的话了,0
您的优越感真强，是tx教育出来的吗,0
翻译问题,0
你游是糊透了吗,0
？您真高贵,0
哪个游戏不是电子数据啊，人家买了版权也不是，不买版权也不是是这个意思吗，那还不如当tx两耳不闻窗外事捏,0
看到这么多人骂你，我就放心了,0
懂得都懂，腾讯不抄袭就不叫腾讯，没必要为腾讯洗白,0
tx给你多少钱一条啊,0
看到你这种评论有点6，因为我一直觉得你这样的好像都没有那个什么大脑,0
喝喝，真的就是无语住了，杀机当时和第五已经协商好了，怎么就抄袭啦～而且杀机是电脑版的，第五是同用的，照你这么说那王者也抄袭英雄联盟喽～真的双标哦～～,0
首先非对称竞技室是杀机原创，第五人格是借鉴而且已经买了版权。之后游戏里面出的角色，地图，皮肤以及联动都跟黎明杀机没有关系了，但是某大厂不一样啊，直接把第五人格角色还有地图照搬过去还不补票。他没咯,0
自己去搜数据吧大哥，看黎明怎么说的眼睛不好一点要捐给别人噢,0
酸死你,0
好惨,0
啊对对对,0
嘻嘻,0
学会了，好骂,0
哈哈哈哈桑椹胚笑死我了,0
抛开第五人格是否抄袭不谈，单看腾讯这次的行为，是不是构成抄袭？这个话题讨论的是腾讯抄袭，而不是第五是否抄袭，二者没有关系。,0
18年黎明杀机官方工作室发布声明祝福第五并且说明第五从内测期就有黎明杀机官方的授权，不过可能你那时候还是桑葚胚所以不太懂，没关系，理解你抱抱,0
笑死我了,0
把你嘴放干净点，了解再说话黎明杀机很早就跟第五有合作他的内部人员是第五顾问好吧希望你用点脑子,0
河南拔智齿,0
这都2022年了，还有人不知道第五人格和杀鸡合作的事？建议你穿越回四年前好好看看官方发的视频,0
别管他，他就是那个2018年没读懂杀鸡官方微博的人上次520游戏日杀鸡官方的人还祝福咱，还扯这事的就是520祝福视频底下的杠精,0
本来就抄的游戏还能叫呢？,0
第五上车可是买了车票的，某些三流游戏偷着抄吃相不要太难看竟然还有三流游戏玩家出来杠的不会吧这种游戏你都能玩出优越感吗,0
咱看看杀鸡官方的话再来叭叭吧,0
你先告诉我你是说第五是抄袭游戏还是来反驳的，我知道你啥意思我再去看看找翻译,0
wehavegivenNetEaseourconsenttouseDeadbyDaylight’sgameplayinIdentityV.WewillbeprovidinginputandadvicetoIdentityVtohelpitsglobalsuccess.字太多发布出来，这是其中原文，如果觉得是假的请自己去查一下,0
顺便一提，我去玩内测时候医院的图直接原封不动照搬也是蛮厉害,0
笑死偷换概念有一手被喷抄袭后网易私下请了杀鸡里的两个员工当顾问，后来杀鸡官方直接否认了，当然抄袭游戏后续我没关注先上车后补票的事情有没有发生我不清楚,0
酸死你,0
好吧谢谢，复制了，下次一起复制过去那些喷子,0
其实没有的啦，只是因为原来下架了之后，lmsj变成了一个偏敏感的词语，所以合作是没有第一时间官方发文的，后来才在zg发了wb，然后又因为一些翻译问题，经炒作就传成了那样，最开始他们在谈合作的时候已经是买了版权，lm中国市场很多转成第五，还有一部分仍在玩外服lm，刚下架的时候有主播是解释了的,0
不像人家腾讯啊，牛死了呢,0
再怎么吵也有版权，而且我们创新的似乎比抄的多多了吧,0
omg饱饱你是在给tx倒贴嘛,0
难道是杀鸡玩家不乐意后来又授权了吗,0
额，那这个杀鸡的回应是什么意思?,0
以下杀鸡回应：首先衷心感谢粉丝们长久以来对我们的支持和维护，我们非常感动。同时，能看到在黎明杀机的有效促进下，非对称竟技类游戏在全球范围越来越壮大，我们感到很欣显。需要明确的是，《网易第五人格》并没有获得《黎明杀机》品牌授权，但因未来我方将成为其玩法顾问,0
谣言贴沸沸扬扬澄清帖无人问津第五人格算是被你懂完了懂帝,0
这不龙族幻想吗,0
佣兵2018年4月12日上线的,0
标出来的这两个头像女角色是第五人格一周年礼盒限定皮肤男角色是第二周哦礼盒限定皮肤分别对应园丁和佣兵两个角色其实我也是今天才看到这两个头像出现在腾讯游戏里第五人格一周年是2019年和2020年园丁是开服角色佣兵我不太记得了反正也挺早的都是2018年更新的角色,0
龙族幻想不也腾讯的吗,0
叫代号LARP,0
我也不知道啥游戏，反正这头像,0
问下事情，当时有传言说解包出来亚运的涂鸦是真的吗,0
我梦三老玩家了，我也觉得不配上亚运会，第五也一样，换成csgo最合理,0
我去看了一下这个梦三国，我去这游戏能凑出来那么多队参加亚运会了吗……,0
是真的，共研服解出来的，当时有人已经说了大概的名单，里面就有第五，结果亚运会名单公布把第五换成梦三国2了,0
这个就不知道了，不过有人传过鸭哥当时已经被邀请解说亚运会的第五人格比赛不过也不敢妄下结论,0
不愧是鹅厂只会乱抄缝合然后等着自家大爹的必胜官司,0
小破游刚出的时候好像tx旗下的直播平台还禁止播这个来着,0
上次垄断电竞我还以为只是成都的错，没想到腾讯是过来碰瓷的，成都那边可能是被逼的，我说可能,0
精髓了鹅厂游戏就没多少东西是原创的，一水的复制粘贴,0
卧槽总结的好到位,0
似乎有点抄的过于明显了,0
大胆，人家辛辛苦苦拷贝的,0
这叫照搬,0
看得出来不止抄袭一家所有人画风都不一样,0
教堂,0
可是第五人格是恐怖分类游戏,0
救救我已经窒息了，为什么会有人喜欢饱和度高的要命画面贼幼稚的画风,0
风格不一样，而且tx的花了容易晕3d的,0
太精致画面太花容易晕,0
地下室都抄了我真的会谢,0
第五不是小孩子玩的嘛,0
第五是个恐怖游戏，上面腾讯的那个明显就是个宝宝巴士，而且底下的第五只开了个效率画质,0
这么看还是腾讯的好点,0
上面是抄的，下面是原创,0
上面画风很烂啊,0
笑死哈哈哈哈哈哈哈哈哈下面第五的画质应该只开了效率,0
没玩过,0
我们第五是kb游戏，不是逛花园,0
我还以为你是换一种方式,0
啊。。。。。。这样吗,0
果然上面的原版画风要精致很多，下面这个一看就很廉价！腾讯真的抄都不会抄,0
腾讯抄五宝的游戏到底叫什么啊,0
哈哈哈哈哈哈哈哈哈,0
叫代号：L.A.R.P.现在已经在维修进不去了,0
宝宝人格,0
叫十三号星期五,0
代号larp,0
新版QQ厘米秀，点开就给推送的那个,0
代号：L.A.R.P连app都没有，是qq自带的小程序游戏,0
是个小游戏好像，叫什么代号larp？我有点记不太清。,0
看错了我以为你问被抄的,0
第五人格,0
叫汪汪汪,0
代号larp,0
代号larp,0
代号LARP,0
再一再二再三啊腾讯,0
只会抄抄抄,0
我笑死了评论区，怎么，第五有抄袭那腾讯就不是抄袭了？避重就轻学的一把好手真是,0
详情在b站“第五人格有没有抄袭”视频里有整理。,0
只需记住第五没有抄袭，也没有补票一说。,0
我怎么感觉这瓜越吃越乱了（扣头）不过这都不影响腾讯抄袭的事实,0
其实，第五和杀鸡只是合作，没有版权（别骂我，没版权是因为不需要版权，因为第五人格并不是杀鸡的衍生物，也就是没有用到杀鸡的IP，亦不是它的手游，所以没有必要获得黎明杀机的品牌授权）。关于黎明杀机和第五人格部分地图的相像问题，我想这些在双方合作前就已经谈过了，可能已经默许了第五人格使用,0
噢噢好滴,0
当时真的很多在误传补票啊家人们，我是lmsj玩家转过来的，当初lmsj被另外一个***游戏官方给整了，本来恐怖游戏就有点敏感，后面wy买版权接手，这才挽了lmsj国内市场，并没有所谓的先上车后补票，包括自从当初有很多人在乱传，很多的lmsj官方主播也在发视频解释，家人们可以去看看,0
那只是口头同意吗,0
版权确实不是这么一回事，如果有版权确实要名字一致,0
啊？不是说杀机官方同意了吗？其他东西不都是第五的吗？？,0
版权这个话可不能乱说，不能混为一谈，确实是有游戏咨询顾问，但没有版权，如果有版权的话名字应该叫做黎明杀机之第五人格,0
买版权了我知道这个,0
嗷嗷当时传的是，我也不知道到底有没有，但是后面补票我是知道滴,0
集美！五宝没有抄袭！,0
我c对不起姐妹我看成第五也是抄袭了看太多这个了抱歉抱歉不过第五确实有版权啊,0
不要误伤我orz,0
姐，我骂的的tx…我是说评论里有些人说第五人格抄袭，但第五人格抄不抄袭都不影响tx这次的抄袭,0
6有版权付版权费了懂吗,0
赚这么多钱请个设计师行吗,0
推理先生下面2个不就是原神的七七吗,0
你不说都没看到，好像真的是七七,0
不愧是鹅厂，都不玩阴的，明着干，摆明了告诉你我就抄,0
腾讯画风一如既往的垃圾,0
腾讯不是游戏厂商，应该是抄袭厂商吧垃圾腾讯,0
对对对，这玩意可不能忘当时玩龙族人都傻了,0
之前很早b站就有人发了。被时绘发律师函了还敢找s,0
TX抄袭成瘾了吧，绘旅人第五人格，这是不抄袭就做不下去游戏了嘛,0
咱就是说一整个晦气住,0
都不玩的人感觉两边都不咋地还能喷起来就离谱。抄袭的骂另一个抄袭的，想笑,0
那什么，合作游戏,0
第五是买了版权之后才开始制作游戏的,0
当初lmsj被另外一个***游戏官方给整了，本来恐怖游戏就有点敏感，后面wy买版权接手，这才挽了lmsj国内市场，并没有所谓的先上车后补票，包括自从当初有很多人在乱传，很多的lmsj官方主播也在发视频解释，家人们可以去看看(复制),0
无语了，别在欺负网易了,0
tx只会抄对吧,0
tx有过原创么,0
如果是抄游戏玩法，那没招，在我们国家，游戏玩法不受著作权法保护，但如果地图素材建模人物建模动画抄袭的话，是违反著作权法的！还有腾讯很喜欢告别人的是不正当竞争，不知道这个是不是涉及,0
画风一整个猪猪侠,0
猪猪侠：有被冒犯到,0
放一下原设,0
图片评论,0
还有地图,0
顶顶顶up为什么tx抄别人不管反过来还骂第五,0
不愧是裁缝厂,0
老母猪带胸罩，一套又一套,0
?腾讯要不要脸?,0
哟哟哟，多少钱一条啊,0
总比死皮赖脸上车的好,0
天呐，啊这,0
腾讯游戏都不玩,0
愣了一下，这不是龙族幻想吗,0
给整笑了，之前我朋友跟我说第五人格可能会被腾讯毁，现在好家伙，实锤了,0
垃圾腾讯抄袭,0
TMD没完没了了是吧抄个没完了,0
腾讯其实你不用非得做游戏，不行就是不行,0
就是把真相小姐和推理先生的元素改个色吧放大镜、烟斗还都是侦探主题,0
看到某些人最开始说站中立，然后又说希望腾讯米哈游网易全倒闭，最后又说他玩的游戏没抄袭，然后又说网易的骂他们游戏里真是可怜，到底哪句话是真的啊,0
21年秋决这辈子都忘不掉腾讯赶快爬行不行,0
我的互联网嘴替,0
支持,0
还有回到你们主场吧，这不是你们家，别来这凑热闹了，你们来这里隔应我们已经隔应的很好了，别给你们tx惹怒气值了，你们主场都没说你们什么你来这里发表什么搞笑言论呢，温馨提示哦,0
来我们主场作妖真有你的,0
深圳市中级人民法院就腾讯起诉畅游云端、英雄互娱等七家公司侵犯著作权一案作出一审判决，认定由英雄互娱发行的手机游戏《全民枪战》6幅游戏地图侵犯网络游戏《穿越火线》游戏地图著作权，裁定七被告立即停止侵权行为，共同赔偿腾讯公司经济损失与合理维权费用超4524万元。(央视财经)支持网易去告腾讯,0
看到欢乐豆我以为斗地主现在这么高级了,0
企鹅:嗨呀，不愧是我,0
腾讯抄抄乐越抄越快乐王者抄袭时绘这件事不是实锤了嘛腾讯真的6啊,0
"不用急的呀，tx其他游戏又不是没抄过地图的呀，实在不行补个票和网易和解一下也不是不行的呀，都是天桥下盖小被的两边总得承认的呀，以tx的手段，要么这个抄袭行为翻不起浪直接冷处理不管，要么达成""和解""，不过你说的玩法照搬是什么意思？杀鸡往后这类游戏零零散散怕是要破百了，玩法照搬又是什么说法",0
虽然我主玩腾讯的游戏这波是个明眼人都看的出来确实抄袭了我之前也玩第五所以我顶网易,0
讲真，就算有的人坚持说第五人格先抄袭，但是这也不能是腾讯抄袭的理由啊,0
龙族多好一个IP给他做烂了,0
龙族幻想是吧,0
晦气,0
第一个没看出来，真相小姐也太明显了,0
这真的是ex到我了,0
简单，腾讯入个股就不算抄袭了，这叫补票,0
服了,0
真就逮着一个游戏抄,0
笑死我了，给我上去,0
要不要脸啊,0
不懂就问tx是活不起了吗,0
为什么莫名其妙的我觉得第一张图的第二行的第一个怎么感觉有点眼熟呢我的问题吗,0
真的就有点搞笑啊,0
大无语事件,0
问问游戏名，有点好奇,0
腾讯就是靠抄袭起家的,0
麻烦tx快点滚一滚不愧是鹅厂只会乱抄缝合然后等着自家大爹的必胜官司,0
晦气,0
nb666啊tx只会抄了是吧,0
笑死我了哈哈哈哈哈腾讯就这？,0
《真像小姐》,0
真的明显的我有点绷不住了，就算玩法和胜利条件一样，哪怕换下地图和双方技能，我都不会说他抄。真的就板子的位置都不改,0
雾都侦探……伦敦…雾都…第五背景英国伦敦……艾玛国籍英国，费心了费心了,0
乌鱼子,0
真抄了的自己洗不了的就不回应直接压热搜。能洗的就发个博让大孝子当狗去咬人，让有粉丝体量的博主带节奏。tx的基本操作。,0
南山必胜客，懂得都懂,0
不愧是必胜客,0
五宝你被抄了,0
是的之前就抄袭了,0
tx滚出拆那,0
又当又立真是你,0
各种相似,0
抄得太明目张胆,0
龙族啊,0
tx没事吧他游除了抄还会做什么,0
这也太明目张胆了吧,0
很难不怀疑疼训故意的,0
原来腾讯只会抄啊,0
热知识虽然第五抄袭但是后面重新买了版权，话说2022年还有人不知道游戏靠什么起家吗,0
看到了很多人在下面说网易？当时真的很多在误传补票啊家人们，我是lmsj玩家转过来的，当初lmsj被另外一个**游戏官方整了，本来恐怖游戏就敏感，后面wy买版权接手，这才挽了lmsj国内市场，并没有所谓的先上车后补票，包括自从当初有很多人在乱传，很多的lmsj官方主播也在发视频解释，家人们可以去看看,0
这就是个缝合怪,0
别骂腾讯了，他们CG啊UI啊全是请外包的，所以会有那么多抄袭事件请原创团队养着烧钱,0
干什么啊，亏我还经常玩腾讯游戏，现在觉得真晦气，无语,0
一贯作风，这可太腾讯了论抄袭，腾讯没输过,0
这头像都抄腾讯是没有自己的游戏研发团队是吧,0
麻了，tx我是真的服了,0
真的首缺点啥哦,0
这个好像二一年六月份的事了，要么腾讯自己悄悄下架了，要么不了了之了,0
这是啥游戏啊，让我去围观围观,0
b站可搜“DBD工作室对第五人格的祝福视频”，内测时就确定了合作，不是抄袭！,0
腾讯抄抄乐,0
叫什么名字啊，这个垃圾游戏,0
黎明杀机和第五人格一起提出了疑问：“嗯？”,0
这抄的也是够无语啊,0
马化腾我要做对的事,0
很难想象不是故意的,0
你老婆,0
能被鹅厂抄袭是多么荣幸的事啊,0
评论内容,0
男人能不能别来讨论卫生巾高铁上卖卫生巾到底碍着你们什么事了,0
为什么不憋着,0
又不卖给你你发什么话啊,0
在高铁上卖东西成了女的占便宜，这个思维真的把我牛到了,0
可能是看到卫生巾就联想到他妈差点把他流在卫生巾上的恐惧吧，男人太脆弱了,0
一个个当自己是国企局长了，又说需求少又说铁路没钱，真支持铁路经营他每次坐车把小车上东西全买了再来说话,0
楼里这位能歌善舞也太典了，有些男的就是想要说教又说不出道理来，一直重复一些看不懂的话显得自己是对的，笑死。,0
这个应该属于常用的物品了，应该售卖，一般超市小店都有卖的，高铁上既然没有又有需求，增加一下也不难吧，今天我生日，送各位一台iPad见者有份，我微博已经发了哦，快来参与,0
女人好过一点，就像男人吃了亏,0
说实话，我一个男的觉着有必要，因为我妈我老婆都是女性，给女性便利为什么不可以？,0
我是男的，我觉得卫生巾、棉条这种卫生用品不应该和卫生纸一样来看待吗？都什么世纪了还搞这种印度把戏『纯个人观点，不喜勿喷』,0
超市卖盐也不挣几毛钱，还那么重！搬运费时费力！,0
不知道的还以为楼里跳脚的见人是铁路局局长呢,0
楼里这个沙东男太典了,0
图片评论,0
笑死都说了男的能不能闭嘴怎么还有人来这层跳,0
让卖卫生巾跟抢了他们彩礼钱一样笑死啦,0
跟男的有啥关系阴阳怪气希望你老婆你妈妈你女儿来月经的时候总是带着卫生巾～还有别屁颠屁颠的帮你女朋友去买卫生巾对你女朋友说我又不来月经管我什么事ok？,0
男的:我们不能用凭什么可以卖,0
一半人的需求不叫占用,0
不过，高铁上的卫生巾肯定比商店里卖的贵，如果有卖的话，你们会买吗？从成本角度看，自备卫生巾，最划算。而且，高铁上卖卫生巾，备货量、销售量、售价成本、保质期等要素都要考虑,0
他们都不是妈生的吗,0
女生宿舍楼里搞一个卫生巾自助售卖机他们都嫌碍事呢,0
用卫生巾当鞋垫就是男人开始的，怎么用的时候怎么不说只有女人能用？,0
应急的时候会买啊，懂什么叫应急吗？,0
说真的，如果这个事儿是我爸：他会觉得，女人的事情，她们自己懂，尊重她们的想法和需求。我真的不能够理解，这事儿男人又没有，怎么都跟大明白是的指手画脚,0
高铁卖卫生巾到底亏本啥玩意儿了…又不是24有效期…一包都得一年两年有效期,0
说得跟花他们钱了一样，还替高铁算账说不赚钱。那他们下次多花点钱买票补齐好了，心疼赚他们钱的可还行,0
现在评论区里的可真是...多管闲事,0
月经我虽然没来过，但我就是懂,0
女人怎么可以过的舒服男宝会伤心的,0
可是我是男的我也支持卖啊这有啥不能卖的有需求就应该卖,0
真不碍着男的事呀。这事你得问铁总或者厂商，让人家从成本收益方便给你解答,0
那我提议高铁能提供香烟，再配节吸烟车厢,0
男的就这样，他们用不到的东西就恨不得不存在,0
楼里那个发言太搞笑了，居然说月经可以憋，九年义务教育到肚子了,0
我也作为一个男性我赞成卖卫生巾啊这评论到底是怎么了阴阳怪气的,0
又不是要你们男的出钱买？凭什么在指指点点,0
这微博发的话题就引战，官方真恶,0
我觉得应该要允许男性说出他们的观点，这样我们才会发现他们有的人真的好狭隘，有的男性是很体贴。,0
高铁上哪样不贵？怎么卫生巾比方便面还不易保存？,0
这个话题的争论确实证明了现在还是父性社会，所以男女平等还要什么时候才能实现呢！,0
咋不看看很多男性是站在女性角度来为你们发声的，还发错了是吧,0
真的没有子宫就不配发表言论！！！,0
卫生巾这种这么常用的生活用品，和纸巾一样的东西，为什么不能在高铁上售卖？我觉得每个地方的小卖部都应该有得售卖才对，有什么好羞耻的，这不就和想上厕所了去买包纸一样的事吗？,0
对对对你们每天吃的毛血旺都是你流的大姨妈,0
好家伙，真TM会道德绑架，私利绑公共利益,0
我的评价是楼里几个男的典中典,0
好离谱……这种应急必须品高铁怎么会不卖的啊,0
别这样，他们当然可以讨论，比如，上多少合适，怎么上架。但是只在讨论里拼命持反对意见的人，概念上其实并不算什么男人。,0
我不理解为什么要对卫生巾和月经有这么大的偏见，这不就是一种正常的生理现象，有什么好奇怪的，我上次替我女朋友去买卫生巾，那个老板还一脸奇怪的看着我。我一直不能理解，为什么正常的生活用品，要用黑色袋子装起来，为什么要怕别人知道是什么东西？,0
好家伙这帮男的,0
男：不要指责高铁不卖卫生巾，不要强买强卖，提下意见就可以了。女：懂了，男的不让高铁卖卫生巾,0
在楼里丰富黑名单喽,0
高铁卖卫生巾有多大需求？为了一小部分需求所有列车都得上线卫生巾？卖贵了别嫌贵,0
首先啊，我们不是没有异性的亲戚朋友，我们也不愿意这种事情发生在她们身上，所以为她们发声也无可厚非吧？其次，原文上也没有说是各位女性怎么看，我们应该也有说话的权力不是么？,0
我不理解我真的不理解跟他们有什么关系,0
我不理解的是，我也没看到男生说反对啊,0
全是女拳在左右互搏啊,0
别制造男女对立行么？？,0
因为一些男的觉得女生要求这要求那，不乖了，不听话了，不老实了，仅此而已。碍着什么事了？莫须有，说碍事你就是碍事,0
卫生巾多大个事？？？高铁上一群人呆坐在那里，有的还面对面好尴尬！强烈推荐高铁增加KTV车厢，棋牌车厢，洗浴按摩车厢！超市免税店车厢！生鲜超市车厢！夫妻车厢！让枯燥的旅途不再单调！,0
对啊到底关他们什么事啊屁话好多啊,0
真不知道这有啥好吵的，还能上升到性别对立，有需要就卖呗,0
卖！必须卖！,0
送卫生巾的是男人,0
他们可以买,0
希望男的能贯彻八个大字，关你屁事，关我屁事。,0
多大点事？不就卫生巾嘛！就算没带向同车厢的乘客借一个用用不就可以了吗？有必要天天把有限的精力搞在对立上吗？真尼玛无语,0
很难不支持,0
哪条法律规定了“男人不能讨论卫生巾”,0
我一个男的都觉得是很必要的谁没有需要帮助的时候啊,0
女人怎么敢提要求？！今天敢要求高铁卖卫生巾！明天就敢要求上桌吃饭了！！！,0
成功拉黑了好多男宝,0
图片评论,0
他们怕自我高潮,0
高铁卖女性生活用品要超市做啥,0
昨天我说卫生巾储存是个问题，建议设置女性车厢或者母婴车厢，这里面可以少量进货卖，大部分女生自己都会带，没必要大批量进货积压。然后被一大群女的追着骂…骂完我回复要不然你读一读我说的话,0
高铁上也应该卖药，救命的药，每一列高铁上要开药店,0
看id为“能歌善舞小35”的这层楼，简直气死了,0
你()什么时候()?搞()()对立，()()正确这一套?,0
可不是吗,0
funnymudpee,0
这都能讨论到男女，你是不是疯了,0
到底哪个男的喷的，到底谁在带节奏啊也没看到哪个男的评论，女拳自言自语？,0
确实不该在女厕所讨论卫生巾问题,0
这有意思，现在讨论问题也要分性别了吗,0
小仙女嘴巴上下一张，进货运输仓储销售全流程，要花多少人力物力财力都无所谓，只要小仙女不开心就不行了呗,0
